Year,Business (Main),Business (All),Status,Holding Name,Postcode,Field Group,Parent Field Name,Field Defined Name,Part Field Reference,Official Area ha,Map Sheet,NG Number,Field Number,Field Reference,Crop Group,Variety,Plan Reference,Job Reference,Actual Issued Date,Heading Category,Heading Type,Heading Group,Heading,Product Name,Sentinel MAPP,Application Area ha,Rate per Application Area ha,Working Area ha,Rate per Working Area ha,Quantity,Units,Crop Sequence
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Fungicides,Fungicides,Cello (18290),18290,9.44,0,9.44,0,0,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Fungicides,Fungicides,Vimoy (20727),20727,9.44,0,9.44,0,0,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Fungicides,Fungicides,Vimoy + Cello,,9.44,0.988,9.44,0.988,9.327,ha Dose,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Stabilan 750 (09303),9303,9.44,0.972,9.44,0.972,9.179,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Trinexis (16429),16429,9.44,0.15,9.44,0.15,1.42,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Herbicides,Herbicides,Jubilee SX (18686),18686,9.44,20.202,9.44,20.202,190.704,g,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Variable Costs,Pesticides,Herbicides,Herbicides,Starane Hi-Load HL (16557),16557,9.44,0.293,9.44,0.293,2.763,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #02 Stubton,45408,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.44,1,9.44,1,9.44,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45432,Variable Costs,Nutrition,Trace Elements,Trace Elements,Folex B,,9.44,0.452,9.44,0.452,4.269,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45432,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,9.44,4.688,9.44,4.688,44.255,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45432,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,9.44,0.391,9.44,0.391,3.695,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45432,Variable Costs,Pesticides,Fungicides,Fungicides,ERA (19792),19792,18.88,0.507,9.44,1.014,9.575,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45432,Variable Costs,Pesticides,Fungicides,Fungicides,Miravis Plus (20847),20847,9.44,0,9.44,0,0,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45432,Variable Costs,Pesticides,Fungicides,Fungicides,Phoenix (15259),15259,9.44,1.005,9.44,1.005,9.491,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #06 Stubton,45432,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.44,1,9.44,1,9.44,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Nutrition,Trace Elements,Trace Elements,Crop Rooter Plus,,9.44,0.634,9.44,0.634,5.982,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,9.44,4.688,9.44,4.688,44.255,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,9.44,0.734,9.44,0.734,6.928,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Variable Costs,Pesticides,Fungicides,Fungicides,Soratel (19636),19636,9.44,0.496,9.44,0.496,4.682,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #01 Stubton,45454,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.44,1,9.44,1,9.44,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #04 Stubton @ 145L/ha,45323,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nuram N35s,,9.44,0.144,9.44,0.144,1.361,m3,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Village Field,Village Field.B/03,B,9.44,SK8850,3266,75,,Wheat Winter,Crusoe,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #04 Stubton @ 145L/ha,45323,Fixed Costs,Machinery Costs,Application,Application,Spray,,9.44,1,9.44,1,9.44,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Nufol 31/5/2024,NF Nufol 31/5/2024 #04 Stubton,45483,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nufol,,13.27,0.21,13.27,0.21,2.79,m3,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Nufol 31/5/2024,NF Nufol 31/5/2024 #04 Stubton,45483,Fixed Costs,Machinery Costs,Application,Application,Spray,,13.27,1,13.27,1,13.27,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat N2 15/2/2024,NF Wheat N2 15/2/2024 #09 Stubton @ 145L/ha,45408,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nuram N35s,,13.27,0.144,13.27,0.144,1.913,m3,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat N2 15/2/2024,NF Wheat N2 15/2/2024 #09 Stubton @ 145L/ha,45408,Variable Costs,Pesticides,Adjuvants,Adjuvants,NitroShield 25,,13.27,0.135,13.27,0.135,1.794,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat N2 15/2/2024,NF Wheat N2 15/2/2024 #09 Stubton @ 145L/ha,45408,Fixed Costs,Machinery Costs,Application,Application,Spray,,13.27,1,13.27,1,13.27,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat Pre-Em 4/10/2023,NF Wheat Pre-Em 4/10/2023 #07 Stubton spring wheat,45370,Variable Costs,Pesticides,Adjuvants,Adjuvants,Intracrop Adhere,,13.27,0.216,13.27,0.216,2.863,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat Pre-Em 4/10/2023,NF Wheat Pre-Em 4/10/2023 #07 Stubton spring wheat,45370,Variable Costs,Pesticides,Herbicides,Herbicides,Clayton Facet XL (19724),19724,13.27,0.295,13.27,0.295,3.917,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat Pre-Em 4/10/2023,NF Wheat Pre-Em 4/10/2023 #07 Stubton spring wheat,45370,Variable Costs,Pesticides,Herbicides,Herbicides,Picona (13428),13428,13.27,3.02,13.27,3.02,40.073,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat Pre-Em 4/10/2023,NF Wheat Pre-Em 4/10/2023 #07 Stubton spring wheat,45370,Fixed Costs,Machinery Costs,Application,Application,Spray,,13.27,1,13.27,1,13.27,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Variable Costs,Nutrition,Trace Elements,Trace Elements,YaraVita Gramitrel,,13.27,1.952,13.27,1.952,25.899,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,13.27,0.783,13.27,0.783,10.388,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Variable Costs,Pesticides,Fungicides,Fungicides,Tebucur 250 (13975),13975,13.27,0.458,13.27,0.458,6.083,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Curve (19770),19770,13.27,0.066,13.27,0.066,0.878,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Palermo (20387),20387,13.27,0.911,13.27,0.911,12.092,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Variable Costs,Pesticides,Herbicides,Herbicides,Jubilee SX (18686),18686,13.27,20.202,13.27,20.202,268.076,g,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Variable Costs,Pesticides,Herbicides,Herbicides,Starane Hi-Load HL (16557),16557,13.27,0.293,13.27,0.293,3.883,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T1 9/4/2024,NF Wheat T1 9/4/2024 #16 Stubton sp wheat,45431,Fixed Costs,Machinery Costs,Application,Application,Spray,,13.27,1,13.27,1,13.27,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Nutrition,Trace Elements,Trace Elements,Folex B,,13.27,0.452,13.27,0.452,6.001,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Nutrition,Trace Elements,Trace Elements,Mn Super,,13.27,0.513,13.27,0.513,6.808,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,13.27,4.688,13.27,4.688,62.209,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Adjuvants,Adjuvants,Kantor,,13.27,0.144,13.27,0.144,1.908,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Fungicides,Fungicides,Amistar (18039),18039,13.27,0.734,13.27,0.734,9.739,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Fungicides,Fungicides,Tubosan (17127),17127,13.27,0.414,13.27,0.414,5.499,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T2 8/5/2024,NF Wheat T2 8/5/2024 #11 Stubton + Barley,45447,Variable Costs,Pesticides,Growth Regulators,Growth Regulators,Medax Max (17263),17263,13.27,0.267,13.27,0.267,3.54,kg,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #09 Stubton spring wheat,45477,Variable Costs,Nutrition,Trace Elements,Trace Elements,Crop Rooter Plus,,13.27,0.634,13.27,0.634,8.409,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #09 Stubton spring wheat,45477,Variable Costs,Nutrition,Trace Elements,Trace Elements,Omex Folex Magnesium,,13.27,4.688,13.27,4.688,62.209,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat T3 29/5/2024,NF Wheat T3 29/5/2024 #09 Stubton spring wheat,45477,Variable Costs,Pesticides,Fungicides,Fungicides,Tebucur 250 (13975),13975,13.27,0.688,13.27,0.688,9.124,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Variable Costs,Nutrition,Trace Elements,Trace Elements,Mn Super,,13.27,0.513,13.27,0.513,6.808,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Variable Costs,Nutrition,Trace Elements,Trace Elements,Yara Maize Boost,,13.27,4.347,13.27,4.347,57.681,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Variable Costs,Pesticides,Fungicides,Fungicides,Tebucur 250 (13975),13975,13.27,0.367,13.27,0.367,4.866,L,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Wheat trace elements 15/2/2024,NF Wheat trace elements 15/2/2024 #03 Stubton spring wheat + teb,45392,Fixed Costs,Machinery Costs,Application,Application,Spray,,13.27,1,13.27,1,13.27,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #09 Stubton sp wheat @ 290L/ha,45360,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nuram N35s,,13.27,0.288,13.27,0.288,3.826,m3,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Warren,Warren.B/02,B,13.27,SK8948,331,75,,Wheat Spring,Nissaba,NF Winter Wheat N1 11/1/2024,NF Winter Wheat N1 11/1/2024 #09 Stubton sp wheat @ 290L/ha,45360,Fixed Costs,Machinery Costs,Application,Application,Spray,,13.27,1,13.27,1,13.27,ha,1
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wedding Field,Wedding Field.B/03,B,5.9,SK8849,7054,75,,Wheat Winter,Crusoe,NF Nufol 31/5/2024,NF Nufol 31/5/2024 #02 Stubton,45463,Variable Costs,Nutrition,Fertiliser,Fertiliser,Nufol,,5.9,0.21,5.9,0.21,1.241,m3,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wedding Field,Wedding Field.B/03,B,5.9,SK8849,7054,75,,Wheat Winter,Crusoe,NF Nufol 31/5/2024,NF Nufol 31/5/2024 #02 Stubton,45463,Fixed Costs,Machinery Costs,Application,Application,Spray,,5.9,1,5.9,1,5.9,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wedding Field,Wedding Field.B/03,B,5.9,SK8849,7054,75,,Wheat Winter,Crusoe,NF Slug pellets 31/7/2023,NF Slug pellets 31/7/2023 #04 Stubton,45148,Variable Costs,Pesticides,Molluscicides,Molluscicides,Ferrex (19138),19138,5.9,4.342,5.9,4.342,25.615,kg,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wedding Field,Wedding Field.B/03,B,5.9,SK8849,7054,75,,Wheat Winter,Crusoe,NF Slug pellets 31/7/2023,NF Slug pellets 31/7/2023 #04 Stubton,45148,Fixed Costs,Machinery Costs,Application,Application,Pellets Applied,,11.8,1,5.9,2,11.8,ha,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wedding Field,Wedding Field.B/03,B,5.9,SK8849,7054,75,,Wheat Winter,Crusoe,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #18 Stubton + pellets,45204,Variable Costs,Pesticides,Adjuvants,Adjuvants,X-Change,,5.9,0.227,5.9,0.227,1.336,L,2
2024,Beeswax Dyson Farming Ltd,Beeswax Dyson Farming Ltd,Completed Not Confirmed,Nocton Farms,LN4 2AB,Stubton Farm Block,Wedding Field,Wedding Field.B/03,B,5.9,SK8849,7054,75,,Wheat Winter,Crusoe,NF Spraying off 7/8/2023,NF Spraying off 7/8/2023 #18 Stubton + pellets,45204,Variable Costs,Pesticides,Herbicides,Herbicides,Motif (16509),16509,5.9,2.966,5.9,2.966,17.499,L,2
